Visualisation,11
Mobile robot,11
Optical music recognition,11
feature engineering,11
Computer Aided Diagnosis,11
Kernel machines,11
Level set,11
Energy Efficiency,11
Biomass,11
Human detection,11
Supervised,11
Principle component analysis,11
Summarization,11
Inverse problems,11
Naïve Bayes classifier,11
Radial basis function,11
Intelligent data analysis,11
Mapping,11
Domain knowledge,11
Demand side management,11
Twin support vector machine,11
GA,11
Vibration,11
Beamforming,11
Context-aware,11
recurrent neural network (RNN),11
Iris recognition,11
e-Learning,11
Discrete wavelet transform (DWT),11
Android malware,11
wavelet,11
Speech emotion recognition,11
Learning (artificial intelligence),11
Parallelization,11
Latent Dirichlet Allocation,11
Microscopy,11
epilepsy,11
Smart buildings,11
Stereo vision,11
Hidden markov model,11
Local binary patterns,11
Wearable devices,11
Mathematical morphology,11
Gestures,11
Naive Bayes classifier,11
machine vision,11
Document categorization,11
visual analytics,11
Cyber attacks,11
SentiWordNet,11
Epidemiology,11
Behaviour,11
Firefly algorithm,11
Systematic literature review,11
Clustering analysis,11
Image quality,11
Information gain,11
Inpainting,11
Obfuscation,11
Humanoid robots,11
Breast Cancer,11
C5.0,11
Age-related macular degeneration,11
Resilience,11
Reasoning,11
static analysis,11
Process control,11
Efficiency,11
Mahout,11
Case based reasoning,11
Forensics,11
Long Short Term Memory,11
Support Vector Machines (SVM),11
Meta-heuristics,11
OWL,11
Knowledge Representation,11
recommender system,11
Compressive strength,11
Decomposition,11
Histogram,11
Digital image forensics,11
multilayer perceptron,11
Smart meter,11
beamforming,11
Sensor data,11
Deep neural networks (DNNs),11
Texture classification,11
Negotiation,11
Hand gesture recognition,11
multi-label classification,11
Medical image,11
Back propagation neural network,11
Part-of-speech tagging,11
Biomechanics,11
Software agents,11
Relational learning,11
speech separation,11
Principal components analysis,11
Email,11
Smartphone sensors,11
Hyperspectral imagery,11
Parallelism,11
knowledge discovery,11
safety,11
Face alignment,11
Autonomous vehicles,11
Two dimensional displays,11
Pattern Classification,11
Health informatics,11
Intelligent Systems,11
Plant identification,11
Biomedical image processing,11
Restricted Boltzmann machine (RBM),11
Image enhancement,11
Quality of experience,11
Biological neural networks,11
BP neural network,11
Dermatology,11
Fault localization,10
Data-driven modeling,10
estimation,10
Knowledge transfer,10
Lasso,10
Cancer diagnosis,10
Additive manufacturing,10
Content based image retrieval,10
Attribute selection,10
image registration,10
Traffic Classification,10
Cybercrime,10
ROC curves,10
Author profiling,10
Regression tree,10
Hybrid,10
Ensembles of classifiers,10
Noise robustness,10
Classification rules,10
Autism,10
Speech synthesis,10
Human pose estimation,10
Indoor positioning,10
Graphs,10
Robust speech recognition,10
Artificial immune systems,10
Multicore,10
Expert knowledge,10
XGBoost,10
Intelligent system,10
Challenges,10
Climate change,10
Markov decision processes,10
adversarial machine learning,10
Word Embedding,10
Water distribution systems,10
Reservoir computing,10
Image Recognition,10
MCI,10
Autonomous navigation,10
Approximation,10
cybersecurity,10
Prototyping,10
CRFs,10
computational linguistics,10
SLAM,10
Voice activity detection,10
Crack detection,10
Motion,10
Intelligent fault diagnosis,10
Binary codes,10
statistical models,10
twitter,10
Energy optimization,10
Sparse learning,10
Machine learning models,10
Consistency,10
Event recognition,10
Reconstruction,10
cyber-physical systems,10
Mobile device,10
Learning automata,10
SOA,10
Visual search,10
Probabilistic inference,10
saliency,10
Adaptive,10
Abdominal aortic aneurysm,10
Sensing,10
Resting-state fMRI,10
Gene selection,10
Mobile application,10
Program analysis,10
Computational neuroscience,10
Web usage mining,10
component,10
GPU computing,10
Predictive Analytics,10
sentiment classification,10
SON,10
Genetic algorithm (GA),10
Machine learning classifier,10
Optimal control,10
Smart City,10
Clustering algorithm,10
GLCM,10
Relevance vector machine,10
Object-oriented metrics,10
Nearest neighbor,10
dataset,10
Systems biology,10
Biomarker discovery,10
Data stream,10
Imbalanced datasets,10
One-class SVM,10
Data processing,10
stochastic gradient descent,10
Peer-to-peer,10
Videos,10
VoIP,10
Grammatical inference,10
Multi-classification,10
Inductive Logic Programming,10
Markov chain Monte Carlo,10
Loss function,10
features,10
Inverse problem,10
Vegetation,10
Software maintenance,10
Distributed sensing,10
Question classification,10
Interaction,10
Energy performance,10
Workflow,10
Quantum machine learning,10
Buildings,10
Software Engineering,10
Multiple linear regression,10
Statistical features,10
Internet/Web technologies,10
Human Activity Recognition,10
generative model,10
Network,10
Ridge regression,10
Computer graphics,10
Quadratic programming,10
Conditional random field,10
PET,10
dropout,10
Bandwidth,10
Stacked auto-encoder,10
Predictive modelling,10
statistical modeling,10
Bootstrap,10
Power management,10
Cooling load,10
Systematic review,10
OFDM,10
Action Recognition,10
Malware classification,10
User authentication,10
binary classification,10
Static Analysis,10
Wearable,10
memristor,10
Energy conservation,10
damage detection,10
N-grams,10
Cognitive robotics,10
Costs,10
Sparse auto-encoder,10
Biomarker,10
YouTube,10
extreme learning machine (ELM),10
Classification algorithm,10
Scene recognition,10
ID3,10
Automatic image annotation,10
web mining,10
Malaria,10
Electronic nose,10
Occupancy detection,10
Feature evaluation and selection,10
Imaging,10
pedestrian detection,10
Channel estimation,10
Solid modeling,10
Classification tree,10
Machine learning.,10
Functional magnetic resonance imaging (fMRI),10
Human-machine interface,10
electroencephalogram,10
Radiology,10
Internet traffic classification,10
Data-driven model,10
Personalized medicine,10
ARIMA,10
Digital image processing,10
Cluster,10
inference,10
Energy storage,10
PDF,10
denoising,10
Association rule,10
Intelligent vehicles,10
Unsupervised Machine Learning,10
Constrained optimization,10
Dynamic pricing,10
CNNs,10
MOOCs,10
Raspberry Pi,10
Datasets,10
Multiclass,10
open source,10
Complex systems,10
Video classification,10
meta-learning,10
Search engines,10
Chemoinformatics,10
AUC,10
ConvNet,10
Realized volatility,9
software metrics,9
Situation awareness,9
GAN,9
Stress detection,9
Wireless Sensor Networks,9
Self-organizing maps,9
Extreme Learning Machine,9
Image quality assessment (IQA),9
Mixture model,9
Stemming,9
Least square support vector machine,9
Gene networks,9
Moving object detection,9
User identification,9
SNP,9
Data security,9
Knowledge Discovery,9
Lung nodule,9
ranking,9
Bearing fault diagnosis,9
Artificial neural networks (ANNs),9
scalability,9
Theory,9
Hyperspectral images,9
Cognitive,9
Kalman filtering,9
Cardiovascular disease,9
HIV,9
Occupant behavior,9
Deception,9
monitoring,9
Semantic Segmentation,9
Land cover classification,9
MPI,9
Social computing,9
Bridges,9
Touchscreen,9
Distributed processing,9
Gesture Recognition,9
Artificial bee colony,9
Thresholding,9
Rule-based,9
outlier detection,9
Stream mining,9
Load modeling,9
PageRank,9
NMF,9
Mental workload,9
Imputation,9
Parallel programming,9
Stacked auto-encoders,9
DVFS,9
diagnostics,9
Semi-Supervised Learning,9
Recommendations,9
Integration,9
High-performance computing,9
Guidelines,9
robustness,9
Online,9
convolutional neural networks (CNNs),9
Touch,9
change detection,9
Methods,9
Energy savings,9
verification,9
Concept algebra,9
hyperspectral image,9
Neural network ensemble,9
Sign language,9
Online machine learning,9
demand response,9
Safety management,9
energy management,9
Generators,9
Management,9
Representation,9
Social media analytics,9
energy consumption,9
swarm intelligence,9
Computer aided detection,9
Rotating machinery,9
Standards,9
Self-consumption,9
Learning theory,9
Blood pressure,9
Glioma,9
training,9
Sleep,9
Data Science,9
Graph algorithms,9
recurrent neural networks (RNNs),9
Multi-modal,9
resource management,9
Shape matching,9
Mobile health,9
Attention model,9
Instance-based learning,9
Genetic algorithms (GAs),9
Autoregressive models,9
Artifact removal,9
Pap smear,9
User studies,9
Communication,9
Peer assessment,9
Distance learning,9
Video summarization,9
Microstructure,9
Decision theory,9
Learning from demonstration,9
Automatic modulation classification,9
Precision medicine,9
Gene expression analysis,9
Data stream mining,9
Art,9
K-NN,9
Design of experiments,9
Neuroinformatics,9
microphone array,9
deep-learning,9
Transportation,9
Cyberbullying,9
Imbalanced dataset,9
information theory,9
K-means algorithm,9
Markov random field,9
Financial forecasting,9
ADAS,9
Imbalanced data sets,9
Learning classifier system,9
LASSO,9
Registration,9
Bootstrapping,9
Voting,9
gait analysis,9
Social Network,9
Vector space model,9
Challenge,9
Image representation,9
SCADA,9
Empirical mode decomposition,9
Estimation of distribution algorithms,9
Restricted Boltzmann Machines,9
Extraversion,9
classifiers,9
Encryption,9
Disease prediction,9
Blogs,9
Computer networks,9
Texture descriptors,9
Driving behavior,9
Visual recognition,9
Data Analysis,9
Temperature,9
Automatic detection,9
Quality assurance,9
Heuristic search,9
Q-Learning,9
Kernels,9
electroencephalogram (EEG),9
Induction motors,9
Clustering methods,9
gait recognition,9
Stochastic processes,9
Photovoltaic,9
Higher education,9
Distributed generation,9
Construction industry,9
Animation,9
Bluetooth,9
MALDI-TOF MS,9
Entity resolution,9
Computer games,9
Heating,9
Logic,9
Image features,9
Genetic fuzzy systems,9
Social engineering,9
Real time,9
Hardware acceleration,9
hyperspectral image classification,9
Power analysis,9
Profiling,9
Bag-of-features,9
Motor imagery,9
Least squares support vector machine,9
Adaptive filtering,9
H.264/AVC,9
Gradient boosting,9
context-awareness,9
Digital libraries,9
Ambient Intelligence,9
robust speech recognition,9
Logistics,9
Assisted living,9
Exploratory data analysis,9
Natural language understanding,9
Deep reinforcement learning,9
Parallel machine learning,9
Robust,9
UMLS,9
Smart Grid,9
RNA,9
Performance metrics,9
Project management,9
Activity monitoring,9
Template attack,9
Protocols,9
Boltzmann machine,9
predictive models,9
Linear Discriminant Analysis,9
Internet traffic,9
Term weighting,9
mobile phone,9
Multiple classifier system,9
Over-fitting,9
Sequence analysis,9
Occupancy prediction,9
Content-based filtering,9
Homomorphic encryption,9
Probabilistic neural network,9
inductive logic programming,9
Software effort estimation,9
Camera model identification,9
Provenance,9
Biomedical signal processing,9
Soil moisture,9
restricted Boltzmann machine (RBM),9
Statistical pattern recognition,9
Species identification,9
Decomposition strategies,9
SMO,9
Anomaly,9
Elderly,9
Spam classification,9
systems biology,9
Throughput,9
Compression,9
Precision,9
Physiology,9
image quality assessment,9
Autonomous driving,9
Laughter,8
Schema matching,8
Body sensor network,8
Interoperability,8
Network traffic,8
computer-aided detection,8
H.264,8
Haar-like features,8
e-commerce,8
fingerprinting,8
Traceability,8
Long short-term memory (LSTM),8
Information Security,8
risk assessment,8
Pattern Matching,8
software reliability,8
Degradation,8
Toolkit,8
Finite element method,8
Prototype selection,8
Parallel algorithm,8
Air pollution,8
Stream processing,8
Tool condition monitoring,8
Pedestrian Detection,8
Manifolds,8
ResNet,8
Protein folding,8
Principal Component Analysis (PCA),8
ARTMAP,8
extreme learning machine,8
Image descriptors,8
Smart watch,8
saliency map,8
Metric,8
Graph kernels,8
evolutionary algorithm,8
Acoustic sensing,8
Causality,8
Mathematical optimization,8
Randomization,8
Social media analysis,8
Classifier systems,8
Multi-robot systems,8
Microsoft Windows,8
NIDS,8
Empirical study,8
Automated reasoning,8
High-throughput screening,8
performance prediction,8
Pig,8
Speaker verification,8
Quality,8
expert systems,8
Scientific computing,8
Deep belief network (DBN),8
Docking,8
differential evolution,8
Meta-analysis,8
Color,8
Heuristic algorithms,8
adaptation,8
Learning rate,8
Drug-drug interaction,8
China,8
Associative memory,8
Sign language recognition,8
k-nearest neighbor,8
Posture,8
Grammatical evolution,8
Recommendation System,8
Time Series,8
Speech Recognition,8
Deep machine learning,8
Bayes methods,8
generalization,8
API,8
Polish,8
3D convolutional neural networks,8
Behavioral analysis,8
Information analysis,8
Iris,8
Supply chain management,8
Diseases,8
feedback,8
Lipophilicity,8
Template matching,8
Hypothesis testing,8
Convolution Neural Networks,8
Predictive maintenance,8
Behavioral biometrics,8
User feedback,8
DBSCAN,8
Keystroke dynamics,8
sensor,8
deep convolutional neural networks,8
Seizure,8
Fully convolutional networks,8
algorithm,8
quality of service,8
